id,runeid,level,health,attack,defence,hit,dodge,crit,toughness,process,decompose,nextlevel,pvpadd,pveadd,pvpless,pveless,dmgadd,dmgless,exp,crystal,propertyid
1185,102000004,5,0,0,0,588,0,0,0,420,2706,6,0,0,0,0,0,0,0,0,4
1186,102000004,6,0,0,0,630,0,0,0,438,3126,7,0,0,0,0,0,0,0,0,4
1187,102000004,7,0,0,0,672,0,0,0,455,3564,8,0,0,0,0,0,0,0,0,4
1188,102000004,8,0,0,0,714,0,0,0,473,4019,9,0,0,0,0,0,0,0,0,4
1189,102000004,9,0,0,0,756,0,0,0,490,4492,10,0,0,0,0,0,0,0,0,4
1190,102000004,10,0,0,0,798,0,0,0,508,4982,11,0,0,0,0,0,0,0,0,4
1191,102000004,11,0,0,0,840,0,0,0,525,5490,12,0,0,0,0,0,0,0,0,4
1192,102000004,12,0,0,0,882,0,0,0,543,6015,13,0,0,0,0,0,0,0,0,4
1193,102000004,13,0,0,0,924,0,0,0,560,6558,14,0,0,0,0,0,0,0,0,4
1194,102000004,14,0,0,0,966,0,0,0,578,7118,15,0,0,0,0,0,0,0,0,4
1195,102000004,15,0,0,0,1008,0,0,0,595,7696,16,0,0,0,0,0,0,0,0,4
1196,102000004,16,0,0,0,1050,0,0,0,613,8291,17,0,0,0,0,0,0,0,0,4
1197,102000004,17,0,0,0,1092,0,0,0,630,8904,18,0,0,0,0,0,0,0,0,4
1198,102000004,18,0,0,0,1134,0,0,0,648,9534,19,0,0,0,0,0,0,0,0,4
1199,102000004,19,0,0,0,1176,0,0,0,665,10182,20,0,0,0,0,0,0,0,0,4
1200,102000004,20,0,0,0,1260,0,0,0,700,10847,-1,0,0,0,0,0,0,0,0,4
1201,102000005,1,0,0,0,0,420,0,0,350,1200,2,0,0,0,0,0,0,0,0,5
1202,102000005,2,0,0,0,0,462,0,0,368,1550,3,0,0,0,0,0,0,0,0,5
1203,102000005,3,0,0,0,0,504,0,0,385,1918,4,0,0,0,0,0,0,0,0,5
1204,102000005,4,0,0,0,0,546,0,0,403,2303,5,0,0,0,0,0,0,0,0,5
1205,102000005,5,0,0,0,0,588,0,0,420,2706,6,0,0,0,0,0,0,0,0,5
1206,102000005,6,0,0,0,0,630,0,0,438,3126,7,0,0,0,0,0,0,0,0,5
1207,102000005,7,0,0,0,0,672,0,0,455,3564,8,0,0,0,0,0,0,0,0,5
1208,102000005,8,0,0,0,0,714,0,0,473,4019,9,0,0,0,0,0,0,0,0,5
1209,102000005,9,0,0,0,0,756,0,0,490,4492,10,0,0,0,0,0,0,0,0,5
1210,102000005,10,0,0,0,0,798,0,0,508,4982,11,0,0,0,0,0,0,0,0,5
1211,102000005,11,0,0,0,0,840,0,0,525,5490,12,0,0,0,0,0,0,0,0,5
1212,102000005,12,0,0,0,0,882,0,0,543,6015,13,0,0,0,0,0,0,0,0,5
1213,102000005,13,0,0,0,0,924,0,0,560,6558,14,0,0,0,0,0,0,0,0,5
1214,102000005,14,0,0,0,0,966,0,0,578,7118,15,0,0,0,0,0,0,0,0,5
1215,102000005,15,0,0,0,0,1008,0,0,595,7696,16,0,0,0,0,0,0,0,0,5
1216,102000005,16,0,0,0,0,1050,0,0,613,8291,17,0,0,0,0,0,0,0,0,5
1217,102000005,17,0,0,0,0,1092,0,0,630,8904,18,0,0,0,0,0,0,0,0,5
1218,102000005,18,0,0,0,0,1134,0,0,648,9534,19,0,0,0,0,0,0,0,0,5
1219,102000005,19,0,0,0,0,1176,0,0,665,10182,20,0,0,0,0,0,0,0,0,5
1220,102000005,20,0,0,0,0,1260,0,0,700,10847,-1,0,0,0,0,0,0,0,0,5
1221,102000006,1,0,0,0,0,0,840,0,350,1200,2,0,0,0,0,0,0,0,0,6
1222,102000006,2,0,0,0,0,0,924,0,368,1550,3,0,0,0,0,0,0,0,0,6
1223,102000006,3,0,0,0,0,0,1008,0,385,1918,4,0,0,0,0,0,0,0,0,6
1224,102000006,4,0,0,0,0,0,1092,0,403,2303,5,0,0,0,0,0,0,0,0,6
1225,102000006,5,0,0,0,0,0,1176,0,420,2706,6,0,0,0,0,0,0,0,0,6
1226,102000006,6,0,0,0,0,0,1260,0,438,3126,7,0,0,0,0,0,0,0,0,6
1227,102000006,7,0,0,0,0,0,1344,0,455,3564,8,0,0,0,0,0,0,0,0,6
1228,102000006,8,0,0,0,0,0,1428,0,473,4019,9,0,0,0,0,0,0,0,0,6
1229,102000006,9,0,0,0,0,0,1512,0,490,4492,10,0,0,0,0,0,0,0,0,6
1230,102000006,10,0,0,0,0,0,1596,0,508,4982,11,0,0,0,0,0,0,0,0,6
1231,102000006,11,0,0,0,0,0,1680,0,525,5490,12,0,0,0,0,0,0,0,0,6
1232,102000006,12,0,0,0,0,0,1764,0,543,6015,13,0,0,0,0,0,0,0,0,6
1233,102000006,13,0,0,0,0,0,1848,0,560,6558,14,0,0,0,0,0,0,0,0,6
1234,102000006,14,0,0,0,0,0,1932,0,578,7118,15,0,0,0,0,0,0,0,0,6
1235,102000006,15,0,0,0,0,0,2016,0,595,7696,16,0,0,0,0,0,0,0,0,6
1236,102000006,16,0,0,0,0,0,2100,0,613,8291,17,0,0,0,0,0,0,0,0,6
1237,102000006,17,0,0,0,0,0,2184,0,630,8904,18,0,0,0,0,0,0,0,0,6
1238,102000006,18,0,0,0,0,0,2268,0,648,9534,19,0,0,0,0,0,0,0,0,6
1239,102000006,19,0,0,0,0,0,2352,0,665,10182,20,0,0,0,0,0,0,0,0,6
1240,102000006,20,0,0,0,0,0,2520,0,700,10847,-1,0,0,0,0,0,0,0,0,6
1241,102000007,1,0,0,0,0,0,0,840,350,1200,2,0,0,0,0,0,0,0,0,7
1242,102000007,2,0,0,0,0,0,0,924,368,1550,3,0,0,0,0,0,0,0,0,7
1243,102000007,3,0,0,0,0,0,0,1008,385,1918,4,0,0,0,0,0,0,0,0,7
1244,102000007,4,0,0,0,0,0,0,1092,403,2303,5,0,0,0,0,0,0,0,0,7
1245,102000007,5,0,0,0,0,0,0,1176,420,2706,6,0,0,0,0,0,0,0,0,7
1246,102000007,6,0,0,0,0,0,0,1260,438,3126,7,0,0,0,0,0,0,0,0,7
1247,102000007,7,0,0,0,0,0,0,1344,455,3564,8,0,0,0,0,0,0,0,0,7
1248,102000007,8,0,0,0,0,0,0,1428,473,4019,9,0,0,0,0,0,0,0,0,7
1249,102000007,9,0,0,0,0,0,0,1512,490,4492,10,0,0,0,0,0,0,0,0,7
1250,102000007,10,0,0,0,0,0,0,1596,508,4982,11,0,0,0,0,0,0,0,0,7
1251,102000007,11,0,0,0,0,0,0,1680,525,5490,12,0,0,0,0,0,0,0,0,7
1252,102000007,12,0,0,0,0,0,0,1764,543,6015,13,0,0,0,0,0,0,0,0,7
1253,102000007,13,0,0,0,0,0,0,1848,560,6558,14,0,0,0,0,0,0,0,0,7
1254,102000007,14,0,0,0,0,0,0,1932,578,7118,15,0,0,0,0,0,0,0,0,7
1255,102000007,15,0,0,0,0,0,0,2016,595,7696,16,0,0,0,0,0,0,0,0,7
1256,102000007,16,0,0,0,0,0,0,2100,613,8291,17,0,0,0,0,0,0,0,0,7
1257,102000007,17,0,0,0,0,0,0,2184,630,8904,18,0,0,0,0,0,0,0,0,7
1258,102000007,18,0,0,0,0,0,0,2268,648,9534,19,0,0,0,0,0,0,0,0,7
1259,102000007,19,0,0,0,0,0,0,2352,665,10182,20,0,0,0,0,0,0,0,0,7
1260,102000007,20,0,0,0,0,0,0,2520,700,10847,-1,0,0,0,0,0,0,0,0,7
1261,102000008,1,0,0,0,0,0,0,0,350,1200,2,350,0,0,0,0,0,0,0,8
1262,102000008,2,0,0,0,0,0,0,0,368,1550,3,385,0,0,0,0,0,0,0,8
1263,102000008,3,0,0,0,0,0,0,0,385,1918,4,420,0,0,0,0,0,0,0,8
1264,102000008,4,0,0,0,0,0,0,0,403,2303,5,455,0,0,0,0,0,0,0,8
1265,102000008,5,0,0,0,0,0,0,0,420,2706,6,490,0,0,0,0,0,0,0,8
1266,102000008,6,0,0,0,0,0,0,0,438,3126,7,525,0,0,0,0,0,0,0,8
1267,102000008,7,0,0,0,0,0,0,0,455,3564,8,560,0,0,0,0,0,0,0,8
1268,102000008,8,0,0,0,0,0,0,0,473,4019,9,595,0,0,0,0,0,0,0,8
1269,102000008,9,0,0,0,0,0,0,0,490,4492,10,630,0,0,0,0,0,0,0,8
1270,102000008,10,0,0,0,0,0,0,0,508,4982,11,665,0,0,0,0,0,0,0,8
1271,102000008,11,0,0,0,0,0,0,0,525,5490,12,700,0,0,0,0,0,0,0,8
1272,102000008,12,0,0,0,0,0,0,0,543,6015,13,735,0,0,0,0,0,0,0,8
1273,102000008,13,0,0,0,0,0,0,0,560,6558,14,770,0,0,0,0,0,0,0,8
1274,102000008,14,0,0,0,0,0,0,0,578,7118,15,805,0,0,0,0,0,0,0,8
1275,102000008,15,0,0,0,0,0,0,0,595,7696,16,840,0,0,0,0,0,0,0,8
1276,102000008,16,0,0,0,0,0,0,0,613,8291,17,875,0,0,0,0,0,0,0,8
1277,102000008,17,0,0,0,0,0,0,0,630,8904,18,910,0,0,0,0,0,0,0,8
1278,102000008,18,0,0,0,0,0,0,0,648,9534,19,945,0,0,0,0,0,0,0,8
1279,102000008,19,0,0,0,0,0,0,0,665,10182,20,980,0,0,0,0,0,0,0,8
1280,102000008,20,0,0,0,0,0,0,0,700,10847,-1,1050,0,0,0,0,0,0,0,8
1281,102000009,1,0,0,0,0,0,0,0,350,1200,2,0,350,0,0,0,0,0,0,9
1282,102000009,2,0,0,0,0,0,0,0,368,1550,3,0,385,0,0,0,0,0,0,9
1283,102000009,3,0,0,0,0,0,0,0,385,1918,4,0,420,0,0,0,0,0,0,9
1284,102000009,4,0,0,0,0,0,0,0,403,2303,5,0,455,0,0,0,0,0,0,9
1285,102000009,5,0,0,0,0,0,0,0,420,2706,6,0,490,0,0,0,0,0,0,9
1286,102000009,6,0,0,0,0,0,0,0,438,3126,7,0,525,0,0,0,0,0,0,9
1287,102000009,7,0,0,0,0,0,0,0,455,3564,8,0,560,0,0,0,0,0,0,9
1288,102000009,8,0,0,0,0,0,0,0,473,4019,9,0,595,0,0,0,0,0,0,9
1289,102000009,9,0,0,0,0,0,0,0,490,4492,10,0,630,0,0,0,0,0,0,9
1290,102000009,10,0,0,0,0,0,0,0,508,4982,11,0,665,0,0,0,0,0,0,9
1291,102000009,11,0,0,0,0,0,0,0,525,5490,12,0,700,0,0,0,0,0,0,9
1292,102000009,12,0,0,0,0,0,0,0,543,6015,13,0,735,0,0,0,0,0,0,9
1293,102000009,13,0,0,0,0,0,0,0,560,6558,14,0,770,0,0,0,0,0,0,9
1294,102000009,14,0,0,0,0,0,0,0,578,7118,15,0,805,0,0,0,0,0,0,9
1295,102000009,15,0,0,0,0,0,0,0,595,7696,16,0,840,0,0,0,0,0,0,9
1296,102000009,16,0,0,0,0,0,0,0,613,8291,17,0,875,0,0,0,0,0,0,9
1297,102000009,17,0,0,0,0,0,0,0,630,8904,18,0,910,0,0,0,0,0,0,9
1298,102000009,18,0,0,0,0,0,0,0,648,9534,19,0,945,0,0,0,0,0,0,9
1299,102000009,19,0,0,0,0,0,0,0,665,10182,20,0,980,0,0,0,0,0,0,9
1300,102000009,20,0,0,0,0,0,0,0,700,10847,-1,0,1050,0,0,0,0,0,0,9
1301,102000010,1,0,0,0,0,0,0,0,350,1200,2,0,0,0,0,0,0,2800,0,10
1302,102000010,2,0,0,0,0,0,0,0,368,1550,3,0,0,0,0,0,0,3080,0,10
1303,102000010,3,0,0,0,0,0,0,0,385,1918,4,0,0,0,0,0,0,3360,0,10
1304,102000010,4,0,0,0,0,0,0,0,403,2303,5,0,0,0,0,0,0,3640,0,10
1305,102000010,5,0,0,0,0,0,0,0,420,2706,6,0,0,0,0,0,0,3920,0,10
1306,102000010,6,0,0,0,0,0,0,0,438,3126,7,0,0,0,0,0,0,4200,0,10
1307,102000010,7,0,0,0,0,0,0,0,455,3564,8,0,0,0,0,0,0,4480,0,10
1308,102000010,8,0,0,0,0,0,0,0,473,4019,9,0,0,0,0,0,0,4760,0,10
1309,102000010,9,0,0,0,0,0,0,0,490,4492,10,0,0,0,0,0,0,5040,0,10
1310,102000010,10,0,0,0,0,0,0,0,508,4982,11,0,0,0,0,0,0,5320,0,10
1311,102000010,11,0,0,0,0,0,0,0,525,5490,12,0,0,0,0,0,0,5600,0,10
1312,102000010,12,0,0,0,0,0,0,0,543,6015,13,0,0,0,0,0,0,5880,0,10
1313,102000010,13,0,0,0,0,0,0,0,560,6558,14,0,0,0,0,0,0,6160,0,10
1314,102000010,14,0,0,0,0,0,0,0,578,7118,15,0,0,0,0,0,0,6440,0,10
1315,102000010,15,0,0,0,0,0,0,0,595,7696,16,0,0,0,0,0,0,6720,0,10
1316,102000010,16,0,0,0,0,0,0,0,613,8291,17,0,0,0,0,0,0,7000,0,10
1317,102000010,17,0,0,0,0,0,0,0,630,8904,18,0,0,0,0,0,0,7280,0,10
1318,102000010,18,0,0,0,0,0,0,0,648,9534,19,0,0,0,0,0,0,7560,0,10
1319,102000010,19,0,0,0,0,0,0,0,665,10182,20,0,0,0,0,0,0,7840,0,10
1320,102000010,20,0,0,0,0,0,0,0,700,10847,-1,0,0,0,0,0,0,8400,0,10
1321,102000011,1,0,0,0,0,0,0,0,350,1200,2,0,0,350,0,0,0,0,0,11
1322,102000011,2,0,0,0,0,0,0,0,368,1550,3,0,0,385,0,0,0,0,0,11
1323,102000011,3,0,0,0,0,0,0,0,385,1918,4,0,0,420,0,0,0,0,0,11
1324,102000011,4,0,0,0,0,0,0,0,403,2303,5,0,0,455,0,0,0,0,0,11
1325,102000011,5,0,0,0,0,0,0,0,420,2706,6,0,0,490,0,0,0,0,0,11
1326,102000011,6,0,0,0,0,0,0,0,438,3126,7,0,0,525,0,0,0,0,0,11
1327,102000011,7,0,0,0,0,0,0,0,455,3564,8,0,0,560,0,0,0,0,0,11
1328,102000011,8,0,0,0,0,0,0,0,473,4019,9,0,0,595,0,0,0,0,0,11
1329,102000011,9,0,0,0,0,0,0,0,490,4492,10,0,0,630,0,0,0,0,0,11
1330,102000011,10,0,0,0,0,0,0,0,508,4982,11,0,0,665,0,0,0,0,0,11
1331,102000011,11,0,0,0,0,0,0,0,525,5490,12,0,0,700,0,0,0,0,0,11
1332,102000011,12,0,0,0,0,0,0,0,543,6015,13,0,0,735,0,0,0,0,0,11
1333,102000011,13,0,0,0,0,0,0,0,560,6558,14,0,0,770,0,0,0,0,0,11
1334,102000011,14,0,0,0,0,0,0,0,578,7118,15,0,0,805,0,0,0,0,0,11
1335,102000011,15,0,0,0,0,0,0,0,595,7696,16,0,0,840,0,0,0,0,0,11
1336,102000011,16,0,0,0,0,0,0,0,613,8291,17,0,0,875,0,0,0,0,0,11
1337,102000011,17,0,0,0,0,0,0,0,630,8904,18,0,0,910,0,0,0,0,0,11
1338,102000011,18,0,0,0,0,0,0,0,648,9534,19,0,0,945,0,0,0,0,0,11
1339,102000011,19,0,0,0,0,0,0,0,665,10182,20,0,0,980,0,0,0,0,0,11
1340,102000011,20,0,0,0,0,0,0,0,700,10847,-1,0,0,1050,0,0,0,0,0,11
1341,102000012,1,0,0,0,0,0,0,0,350,1200,2,0,0,0,350,0,0,0,0,12
1342,102000012,2,0,0,0,0,0,0,0,368,1550,3,0,0,0,385,0,0,0,0,12
1343,102000012,3,0,0,0,0,0,0,0,385,1918,4,0,0,0,420,0,0,0,0,12
1344,102000012,4,0,0,0,0,0,0,0,403,2303,5,0,0,0,455,0,0,0,0,12
1345,102000012,5,0,0,0,0,0,0,0,420,2706,6,0,0,0,490,0,0,0,0,12
1346,102000012,6,0,0,0,0,0,0,0,438,3126,7,0,0,0,525,0,0,0,0,12
1347,102000012,7,0,0,0,0,0,0,0,455,3564,8,0,0,0,560,0,0,0,0,12
1348,102000012,8,0,0,0,0,0,0,0,473,4019,9,0,0,0,595,0,0,0,0,12
1349,102000012,9,0,0,0,0,0,0,0,490,4492,10,0,0,0,630,0,0,0,0,12
1350,102000012,10,0,0,0,0,0,0,0,508,4982,11,0,0,0,665,0,0,0,0,12
1351,102000012,11,0,0,0,0,0,0,0,525,5490,12,0,0,0,700,0,0,0,0,12
1352,102000012,12,0,0,0,0,0,0,0,543,6015,13,0,0,0,735,0,0,0,0,12
1353,102000012,13,0,0,0,0,0,0,0,560,6558,14,0,0,0,770,0,0,0,0,12
1354,102000012,14,0,0,0,0,0,0,0,578,7118,15,0,0,0,805,0,0,0,0,12
1355,102000012,15,0,0,0,0,0,0,0,595,7696,16,0,0,0,840,0,0,0,0,12
1356,102000012,16,0,0,0,0,0,0,0,613,8291,17,0,0,0,875,0,0,0,0,12
1357,102000012,17,0,0,0,0,0,0,0,630,8904,18,0,0,0,910,0,0,0,0,12
1358,102000012,18,0,0,0,0,0,0,0,648,9534,19,0,0,0,945,0,0,0,0,12
1359,102000012,19,0,0,0,0,0,0,0,665,10182,20,0,0,0,980,0,0,0,0,12
1360,102000012,20,0,0,0,0,0,0,0,700,10847,-1,0,0,0,1050,0,0,0,0,12
1361,102000013,1,0,0,0,0,0,0,0,350,1200,2,0,0,0,0,840,0,0,0,13
1362,102000013,2,0,0,0,0,0,0,0,368,1550,3,0,0,0,0,924,0,0,0,13
1363,102000013,3,0,0,0,0,0,0,0,385,1918,4,0,0,0,0,1008,0,0,0,13
1364,102000013,4,0,0,0,0,0,0,0,403,2303,5,0,0,0,0,1092,0,0,0,13
1365,102000013,5,0,0,0,0,0,0,0,420,2706,6,0,0,0,0,1176,0,0,0,13
1366,102000013,6,0,0,0,0,0,0,0,438,3126,7,0,0,0,0,1260,0,0,0,13
1367,102000013,7,0,0,0,0,0,0,0,455,3564,8,0,0,0,0,1344,0,0,0,13
1368,102000013,8,0,0,0,0,0,0,0,473,4019,9,0,0,0,0,1428,0,0,0,13
1369,102000013,9,0,0,0,0,0,0,0,490,4492,10,0,0,0,0,1512,0,0,0,13
1370,102000013,10,0,0,0,0,0,0,0,508,4982,11,0,0,0,0,1596,0,0,0,13
1371,102000013,11,0,0,0,0,0,0,0,525,5490,12,0,0,0,0,1680,0,0,0,13
1372,102000013,12,0,0,0,0,0,0,0,543,6015,13,0,0,0,0,1764,0,0,0,13
1373,102000013,13,0,0,0,0,0,0,0,560,6558,14,0,0,0,0,1848,0,0,0,13
1374,102000013,14,0,0,0,0,0,0,0,578,7118,15,0,0,0,0,1932,0,0,0,13
1375,102000013,15,0,0,0,0,0,0,0,595,7696,16,0,0,0,0,2016,0,0,0,13
1376,102000013,16,0,0,0,0,0,0,0,613,8291,17,0,0,0,0,2100,0,0,0,13
1377,102000013,17,0,0,0,0,0,0,0,630,8904,18,0,0,0,0,2184,0,0,0,13
1378,102000013,18,0,0,0,0,0,0,0,648,9534,19,0,0,0,0,2268,0,0,0,13
1379,102000013,19,0,0,0,0,0,0,0,665,10182,20,0,0,0,0,2352,0,0,0,13
1380,102000013,20,0,0,0,0,0,0,0,700,10847,-1,0,0,0,0,2520,0,0,0,13
1381,102000014,1,0,0,0,0,0,0,0,350,1200,2,0,0,0,0,0,840,0,0,14
1382,102000014,2,0,0,0,0,0,0,0,368,1550,3,0,0,0,0,0,924,0,0,14
1383,102000014,3,0,0,0,0,0,0,0,385,1918,4,0,0,0,0,0,1008,0,0,14
1384,102000014,4,0,0,0,0,0,0,0,403,2303,5,0,0,0,0,0,1092,0,0,14
1385,102000014,5,0,0,0,0,0,0,0,420,2706,6,0,0,0,0,0,1176,0,0,14
1386,102000014,6,0,0,0,0,0,0,0,438,3126,7,0,0,0,0,0,1260,0,0,14
1387,102000014,7,0,0,0,0,0,0,0,455,3564,8,0,0,0,0,0,1344,0,0,14
1388,102000014,8,0,0,0,0,0,0,0,473,4019,9,0,0,0,0,0,1428,0,0,14
1389,102000014,9,0,0,0,0,0,0,0,490,4492,10,0,0,0,0,0,1512,0,0,14
1390,102000014,10,0,0,0,0,0,0,0,508,4982,11,0,0,0,0,0,1596,0,0,14
1391,102000014,11,0,0,0,0,0,0,0,525,5490,12,0,0,0,0,0,1680,0,0,14
1392,102000014,12,0,0,0,0,0,0,0,543,6015,13,0,0,0,0,0,1764,0,0,14
1393,102000014,13,0,0,0,0,0,0,0,560,6558,14,0,0,0,0,0,1848,0,0,14
1394,102000014,14,0,0,0,0,0,0,0,578,7118,15,0,0,0,0,0,1932,0,0,14
1395,102000014,15,0,0,0,0,0,0,0,595,7696,16,0,0,0,0,0,2016,0,0,14
1396,102000014,16,0,0,0,0,0,0,0,613,8291,17,0,0,0,0,0,2100,0,0,14
1397,102000014,17,0,0,0,0,0,0,0,630,8904,18,0,0,0,0,0,2184,0,0,14
1398,102000014,18,0,0,0,0,0,0,0,648,9534,19,0,0,0,0,0,2268,0,0,14
1399,102000014,19,0,0,0,0,0,0,0,665,10182,20,0,0,0,0,0,2352,0,0,14
1400,102000014,20,0,0,0,0,0,0,0,700,10847,-1,0,0,0,0,0,2520,0,0,14
1401,101000001,1,0,1200,0,0,0,0,0,600,6000,2,0,0,0,0,0,0,0,0,1
1402,101000001,2,0,1320,0,0,0,0,0,630,6600,3,0,0,0,0,0,0,0,0,1
1403,101000001,3,0,1440,0,0,0,0,0,660,7230,4,0,0,0,0,0,0,0,0,1
1404,101000001,4,0,1560,0,0,0,0,0,690,7890,5,0,0,0,0,0,0,0,0,1
1405,101000001,5,0,1680,0,0,0,0,0,720,8580,6,0,0,0,0,0,0,0,0,1
1406,101000001,6,0,1800,0,0,0,0,0,750,9300,7,0,0,0,0,0,0,0,0,1
1407,101000001,7,0,1920,0,0,0,0,0,780,10050,8,0,0,0,0,0,0,0,0,1
1408,101000001,8,0,2040,0,0,0,0,0,810,10830,9,0,0,0,0,0,0,0,0,1
1409,101000001,9,0,2160,0,0,0,0,0,840,11640,10,0,0,0,0,0,0,0,0,1
1410,101000001,10,0,2280,0,0,0,0,0,870,12480,11,0,0,0,0,0,0,0,0,1
1411,101000001,11,0,2400,0,0,0,0,0,900,13350,12,0,0,0,0,0,0,0,0,1
1412,101000001,12,0,2520,0,0,0,0,0,930,14250,13,0,0,0,0,0,0,0,0,1
1413,101000001,13,0,2640,0,0,0,0,0,960,15180,14,0,0,0,0,0,0,0,0,1
1414,101000001,14,0,2760,0,0,0,0,0,990,16140,15,0,0,0,0,0,0,0,0,1
1415,101000001,15,0,2880,0,0,0,0,0,1020,17130,16,0,0,0,0,0,0,0,0,1
1416,101000001,16,0,3000,0,0,0,0,0,1050,18150,17,0,0,0,0,0,0,0,0,1
1417,101000001,17,0,3120,0,0,0,0,0,1080,19200,18,0,0,0,0,0,0,0,0,1
1418,101000001,18,0,3240,0,0,0,0,0,1110,20280,19,0,0,0,0,0,0,0,0,1
1419,101000001,19,0,3360,0,0,0,0,0,1140,21390,20,0,0,0,0,0,0,0,0,1
1420,101000001,20,0,3600,0,0,0,0,0,1200,22530,-1,0,0,0,0,0,0,0,0,1
1421,101000002,1,0,0,1200,0,0,0,0,600,6000,2,0,0,0,0,0,0,0,0,2
1422,101000002,2,0,0,1320,0,0,0,0,630,6600,3,0,0,0,0,0,0,0,0,2
1423,101000002,3,0,0,1440,0,0,0,0,660,7230,4,0,0,0,0,0,0,0,0,2
1424,101000002,4,0,0,1560,0,0,0,0,690,7890,5,0,0,0,0,0,0,0,0,2
1425,101000002,5,0,0,1680,0,0,0,0,720,8580,6,0,0,0,0,0,0,0,0,2
1426,101000002,6,0,0,1800,0,0,0,0,750,9300,7,0,0,0,0,0,0,0,0,2
1427,101000002,7,0,0,1920,0,0,0,0,780,10050,8,0,0,0,0,0,0,0,0,2
1428,101000002,8,0,0,2040,0,0,0,0,810,10830,9,0,0,0,0,0,0,0,0,2
1429,101000002,9,0,0,2160,0,0,0,0,840,11640,10,0,0,0,0,0,0,0,0,2
1430,101000002,10,0,0,2280,0,0,0,0,870,12480,11,0,0,0,0,0,0,0,0,2
1431,101000002,11,0,0,2400,0,0,0,0,900,13350,12,0,0,0,0,0,0,0,0,2
1432,101000002,12,0,0,2520,0,0,0,0,930,14250,13,0,0,0,0,0,0,0,0,2
1433,101000002,13,0,0,2640,0,0,0,0,960,15180,14,0,0,0,0,0,0,0,0,2
1434,101000002,14,0,0,2760,0,0,0,0,990,16140,15,0,0,0,0,0,0,0,0,2
1435,101000002,15,0,0,2880,0,0,0,0,1020,17130,16,0,0,0,0,0,0,0,0,2
1436,101000002,16,0,0,3000,0,0,0,0,1050,18150,17,0,0,0,0,0,0,0,0,2
1437,101000002,17,0,0,3120,0,0,0,0,1080,19200,18,0,0,0,0,0,0,0,0,2
1438,101000002,18,0,0,3240,0,0,0,0,1110,20280,19,0,0,0,0,0,0,0,0,2
1439,101000002,19,0,0,3360,0,0,0,0,1140,21390,20,0,0,0,0,0,0,0,0,2
1440,101000002,20,0,0,3600,0,0,0,0,1200,22530,-1,0,0,0,0,0,0,0,0,2
1441,101000003,1,60000,0,0,0,0,0,0,600,6000,2,0,0,0,0,0,0,0,0,3
1442,101000003,2,66000,0,0,0,0,0,0,630,6600,3,0,0,0,0,0,0,0,0,3
1443,101000003,3,72000,0,0,0,0,0,0,660,7230,4,0,0,0,0,0,0,0,0,3
1444,101000003,4,78000,0,0,0,0,0,0,690,7890,5,0,0,0,0,0,0,0,0,3
1445,101000003,5,84000,0,0,0,0,0,0,720,8580,6,0,0,0,0,0,0,0,0,3
1446,101000003,6,90000,0,0,0,0,0,0,750,9300,7,0,0,0,0,0,0,0,0,3
1447,101000003,7,96000,0,0,0,0,0,0,780,10050,8,0,0,0,0,0,0,0,0,3
1448,101000003,8,102000,0,0,0,0,0,0,810,10830,9,0,0,0,0,0,0,0,0,3
1449,101000003,9,108000,0,0,0,0,0,0,840,11640,10,0,0,0,0,0,0,0,0,3
1450,101000003,10,114000,0,0,0,0,0,0,870,12480,11,0,0,0,0,0,0,0,0,3
1451,101000003,11,120000,0,0,0,0,0,0,900,13350,12,0,0,0,0,0,0,0,0,3
1452,101000003,12,126000,0,0,0,0,0,0,930,14250,13,0,0,0,0,0,0,0,0,3
1453,101000003,13,132000,0,0,0,0,0,0,960,15180,14,0,0,0,0,0,0,0,0,3
1454,101000003,14,138000,0,0,0,0,0,0,990,16140,15,0,0,0,0,0,0,0,0,3
1455,101000003,15,144000,0,0,0,0,0,0,1020,17130,16,0,0,0,0,0,0,0,0,3
1456,101000003,16,150000,0,0,0,0,0,0,1050,18150,17,0,0,0,0,0,0,0,0,3
1457,101000003,17,156000,0,0,0,0,0,0,1080,19200,18,0,0,0,0,0,0,0,0,3
1458,101000003,18,162000,0,0,0,0,0,0,1110,20280,19,0,0,0,0,0,0,0,0,3
1459,101000003,19,168000,0,0,0,0,0,0,1140,21390,20,0,0,0,0,0,0,0,0,3
1460,101000003,20,180000,0,0,0,0,0,0,1200,22530,-1,0,0,0,0,0,0,0,0,3
1461,101000004,1,0,0,0,600,0,0,0,600,6000,2,0,0,0,0,0,0,0,0,4
1462,101000004,2,0,0,0,660,0,0,0,630,6600,3,0,0,0,0,0,0,0,0,4
1463,101000004,3,0,0,0,720,0,0,0,660,7230,4,0,0,0,0,0,0,0,0,4
1464,101000004,4,0,0,0,780,0,0,0,690,7890,5,0,0,0,0,0,0,0,0,4
1465,101000004,5,0,0,0,840,0,0,0,720,8580,6,0,0,0,0,0,0,0,0,4
1466,101000004,6,0,0,0,900,0,0,0,750,9300,7,0,0,0,0,0,0,0,0,4
1467,101000004,7,0,0,0,960,0,0,0,780,10050,8,0,0,0,0,0,0,0,0,4
1468,101000004,8,0,0,0,1020,0,0,0,810,10830,9,0,0,0,0,0,0,0,0,4
1469,101000004,9,0,0,0,1080,0,0,0,840,11640,10,0,0,0,0,0,0,0,0,4
