id,object_name,object_icon,color,object_type,object_rank,profession,stacklimit,usedlevel,sellid,sellgold,auction,use_type,result,describe,buynumber,price,time,usenumber
112012002,十殿冥火(限时),112009002,5,11,12,3,1,1,215514001,-1,2502,3,132020000,限时武器时装，期限三天，到期后消失\n使用后激活特有属性并增加时装经验\n可在时限内消耗两张时装券升级为永久
,0,0,0,1
112012003,灾厄魔杖(限时),112009003,5,11,12,3,1,1,215514001,-1,2502,3,132020000,限时武器时装，期限三天，到期后消失\n使用后激活特有属性并增加时装经验\n可在时限内消耗两张时装券升级为永久
,0,0,0,1
112012004,神祝神女(限时),112009004,5,11,12,3,1,1,215514001,-1,2502,3,132020000,限时武器时装，期限三天，到期后消失\n使用后激活特有属性并增加时装经验\n可在时限内消耗两张时装券升级为永久
,0,0,0,1
112012005,宝相金环(限时),112009005,5,11,12,3,1,1,215514001,-1,2502,3,132020000,限时武器时装，期限三天，到期后消失\n使用后激活特有属性并增加时装经验\n可在时限内消耗两张时装券升级为永久
,0,0,0,1
112012006,夏日阳伞(限时),112009006,5,11,12,3,1,1,215514001,-1,2502,3,132020000,限时武器时装，期限三天，到期后消失\n使用后激活特有属性并增加时装经验\n可在时限内消耗两张时装券升级为永久
,0,0,0,1
112012007,灵皇权杖(限时),112009007,5,11,12,3,1,1,215514001,-1,2502,3,132020000,限时时装，期限七天，到期后消失\n使用后激活特有属性并增加时装经验\n无法使用时装券升为永久
,0,0,0,1
112012008,霜土圣杖(限时),112009008,5,11,12,3,1,1,215514001,-1,2502,3,132020000,限时武器时装，期限三天，到期后消失\n使用后激活特有属性并增加时装经验\n可在时限内消耗两张时装券升级为永久
,0,0,0,1
122051001,喵喵米娅,122051001,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051002,机关大鲲,122051002,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051003,异兽傀儡,122051003,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051004,流云玉佩,122051004,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051005,迦楼罗王,122051005,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051006,摩罗诛天,122051006,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051007,祥云醒狮,122051007,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051008,流光神剑,122051008,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得20000坐骑幻化经验值,0,0,0,1
122051009,暗影魔蝎,122051009,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051010,真火赤灵,122051010,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051011,寒灵源兽,122051011,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051012,银翼神驹,122051012,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051013,月牙车辇,122051013,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051014,凤尾龙睛,122051014,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051015,幻炎灵狮,122051015,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得20000坐骑幻化经验值,0,0,0,1
122051016,灾厄魔兽,122051016,5,12,51,0,1,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得8000坐骑幻化经验值,0,0,0,1
122051017,帝王龙,122051017,5,12,51,0,999,1,215514001,-1,2502,3,132030000,永久坐骑时装\n获得20000坐骑幻化经验值,0,0,0,1
122052001,喵喵米娅(限时),122051001,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052002,机关大鲲(限时),122051002,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052003,异兽傀儡(限时),122051003,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052004,流云玉佩(限时),122051004,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052005,迦楼罗王(限时),122051005,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052006,摩罗诛天(限时),122051006,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052007,祥云醒狮(限时),122051007,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052008,流光神剑(限时),122051008,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限六天\n并获得8000坐骑幻化经验值,0,0,0,1
122052009,暗影魔蝎(限时),122051009,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052010,真火赤灵(限时),122051010,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052011,寒灵源兽(限时),122051011,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052012,银翼神驹(限时),122051012,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052013,月牙车辇(限时),122051013,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052014,凤尾龙睛(限时),122051014,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052015,幻炎灵狮(限时),122051015,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限九天\n并获得10000坐骑幻化经验值,0,0,0,1
122052016,灾厄魔兽(限时),122051016,5,12,52,0,1,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限三天\n并获得3000坐骑幻化经验值,0,0,0,1
122052017,帝王龙(限时),122051017,5,12,52,0,999,1,215514001,-1,2502,3,132030000,限时坐骑时装，期限七天\n并获得10000坐骑幻化经验值,0,0,0,1
131100001,莽荒掌控者,111013001,6,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【莽荒掌控者】,0,0,0,1
131100006,至尊王者,132100006,6,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【至尊王者】，限时九天,0,0,0,1
131100009,兵贵神速,131100009,6,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【兵贵神速】，限时五天,0,0,0,1
132100002,神武天威,132100002,5,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【神武天威】,0,0,0,1
132100003,绝影流光,132100003,5,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【绝影流光】,0,0,0,1
132100004,九霄凌云,132100004,5,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【九霄凌云】,0,0,0,1
132100005,天选之子,132100005,5,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【天选之子】,0,0,0,1
132100007,无双斗者,132100007,5,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【无双斗者】，限时九天,0,0,0,1
132100010,速战速决,132100010,5,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【速战速决】，限时五天,0,0,0,1
132101001,万圣惊魂,132101001,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【万圣惊魂】,0,0,0,1
132101002,南瓜炸弹,132101002,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【南瓜炸弹】,0,0,0,1
132101003,晶耀永恒,132101003,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【晶耀永恒】,0,0,0,1
132101004,喵咪软垫,132101004,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【喵咪软垫】,0,0,0,1
132101005,财源滚滚,132101005,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【财源滚滚】,0,0,0,1
132101006,灾厄魔痕,132101006,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【混沌虚空】,0,0,0,1
132101007,源流代码,132101007,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【源流代码】,0,0,0,1
132101008,疾风绝影,132101008,5,13,101,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【疾风绝影】,0,0,0,1
132102001,万圣惊魂(限时),132101001,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【万圣惊魂】\n限时三天,0,0,0,1
132102002,南瓜炸弹(限时),132101002,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【南瓜炸弹】\n限时三天,0,0,0,1
132102003,晶耀永恒(限时),132101003,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【晶耀永恒】\n限时三天,0,0,0,1
132102004,喵咪软垫(限时),132101004,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【喵咪软垫】\n限时三天,0,0,0,1
132102005,财源滚滚(限时),132101005,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【财源滚滚】\n限时三天,0,0,0,1
132102006,灾厄魔痕(限时),132101006,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【混沌虚空】\n限时三天,0,0,0,1
132102007,源流代码(限时),132101007,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【源流代码】\n限时三天,0,0,0,1
132102008,疾风绝影(限时),132101008,5,13,102,0,1,1,215514001,-1,-1,3,132040000,使用后获得足迹幻化【疾风绝影】\n限时五天,0,0,0,1
133100008,百战强者,132100008,4,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【百战强者】，限时九天,0,0,0,1
133100011,快刀乱麻,133100011,4,13,100,0,1,1,215514001,-1,-1,3,131040000,使用后获得称号【快刀乱麻】，限时五天,0,0,0,1
141151150,五阶紫山护肩,143151160,6,14,151,1,1,1050,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151160,六阶紫山护肩,143151170,6,14,151,1,1,3060,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151170,七阶紫山护肩,143151180,6,14,151,1,1,5070,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151180,八阶紫山护肩,143151190,6,14,151,1,1,7080,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151190,九阶紫山护肩,143151200,6,14,151,1,1,9090,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151200,十阶紫山护肩,142151200,6,14,151,1,1,11100,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151250,五阶诛仙护肩,143151260,6,14,151,2,1,1050,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151260,六阶诛仙护肩,143151270,6,14,151,2,1,3060,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151270,七阶诛仙护肩,143151280,6,14,151,2,1,5070,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151280,八阶诛仙护肩,143151290,6,14,151,2,1,7080,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151290,九阶诛仙护肩,143151300,6,14,151,2,1,9090,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151300,十阶诛仙护肩,142151300,6,14,151,2,1,11100,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151350,五阶伏羲护肩,143151360,6,14,151,3,1,1050,215514001,137216,1003,6,-1,人物装备,0,0,0,1
141151360,六阶伏羲护肩,143151370,6,14,151,3,1,3060,215514001,137216,1003,6,-1,人物装备,0,0,0,1
141151370,七阶伏羲护肩,143151380,6,14,151,3,1,5070,215514001,137216,1003,6,-1,人物装备,0,0,0,1
141151380,八阶伏羲护肩,143151390,6,14,151,3,1,7080,215514001,137216,1003,6,-1,人物装备,0,0,0,1
141151390,九阶伏羲护肩,143151400,6,14,151,3,1,9090,215514001,137216,1003,6,-1,人物装备,0,0,0,1
141151400,十阶伏羲护肩,142151400,6,14,151,3,1,11100,215514001,137216,1003,6,-1,人物装备,0,0,0,1
141151410,十一阶紫山护肩,141151410,6,14,151,1,1,13110,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151420,十二阶紫山护肩,141151420,6,14,151,1,1,15120,215514001,137216,1001,6,-1,人物装备,0,0,0,1
141151510,十一阶诛仙护肩,141151510,6,14,151,2,1,13110,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151520,十二阶诛仙护肩,141151520,6,14,151,2,1,15120,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151610,十一阶伏羲护肩,141151610,6,14,151,3,1,13110,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141151620,十二阶伏羲护肩,141151620,6,14,151,3,1,15120,215514001,137216,1002,6,-1,人物装备,0,0,0,1
141152150,五阶紫山战甲,143152160,6,14,152,1,1,1050,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152160,六阶紫山战甲,143152170,6,14,152,1,1,3060,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152170,七阶紫山战甲,143152180,6,14,152,1,1,5070,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152180,八阶紫山战甲,143152190,6,14,152,1,1,7080,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152190,九阶紫山战甲,143152200,6,14,152,1,1,9090,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152200,十阶紫山战甲,142152200,6,14,152,1,1,11100,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152250,五阶诛仙战甲,143152260,6,14,152,2,1,1050,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152260,六阶诛仙战甲,143152270,6,14,152,2,1,3060,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152270,七阶诛仙战甲,143152280,6,14,152,2,1,5070,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152280,八阶诛仙战甲,143152290,6,14,152,2,1,7080,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152290,九阶诛仙战甲,143152300,6,14,152,2,1,9090,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152300,十阶诛仙战甲,142152300,6,14,152,2,1,11100,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152350,五阶伏羲法袍,143152360,6,14,152,3,1,1050,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141152360,六阶伏羲法袍,143152370,6,14,152,3,1,3060,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141152370,七阶伏羲法袍,143152380,6,14,152,3,1,5070,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141152380,八阶伏羲法袍,143152390,6,14,152,3,1,7080,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141152390,九阶伏羲法袍,143152400,6,14,152,3,1,9090,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141152400,十阶伏羲法袍,142152400,6,14,152,3,1,11100,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141152410,十一阶紫山战甲,141152410,6,14,152,1,1,13110,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152420,十二阶紫山战甲,141152420,6,14,152,1,1,15120,215514001,109568,1101,6,-1,人物装备,0,0,0,1
141152510,十一阶诛仙战甲,141152510,6,14,152,2,1,13110,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152520,十二阶诛仙战甲,141152520,6,14,152,2,1,15120,215514001,109568,1102,6,-1,人物装备,0,0,0,1
141152610,十一阶伏羲法袍,141152610,6,14,152,3,1,13110,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141152620,十二阶伏羲法袍,141152620,6,14,152,3,1,15120,215514001,109568,1103,6,-1,人物装备,0,0,0,1
141153150,五阶紫山护腿,143153160,6,14,153,1,1,1050,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153160,六阶紫山护腿,143153170,6,14,153,1,1,3060,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153170,七阶紫山护腿,143153180,6,14,153,1,1,5070,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153180,八阶紫山护腿,143153190,6,14,153,1,1,7080,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153190,九阶紫山护腿,143153200,6,14,153,1,1,9090,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153200,十阶紫山护腿,142153200,6,14,153,1,1,11100,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153250,五阶诛仙护腿,143153260,6,14,153,2,1,1050,215514001,68608,1202,6,-1,人物装备,0,0,0,1
141153260,六阶诛仙护腿,143153270,6,14,153,2,1,3060,215514001,68608,1202,6,-1,人物装备,0,0,0,1
141153270,七阶诛仙护腿,143153280,6,14,153,2,1,5070,215514001,68608,1202,6,-1,人物装备,0,0,0,1
141153280,八阶诛仙护腿,143153290,6,14,153,2,1,7080,215514001,68608,1202,6,-1,人物装备,0,0,0,1
141153290,九阶诛仙护腿,143153300,6,14,153,2,1,9090,215514001,68608,1202,6,-1,人物装备,0,0,0,1
141153300,十阶诛仙护腿,142153300,6,14,153,2,1,11100,215514001,68608,1202,6,-1,人物装备,0,0,0,1
141153350,五阶伏羲护腿,143153360,6,14,153,3,1,1050,215514001,68608,1203,6,-1,人物装备,0,0,0,1
141153360,六阶伏羲护腿,143153370,6,14,153,3,1,3060,215514001,68608,1203,6,-1,人物装备,0,0,0,1
141153370,七阶伏羲护腿,143153380,6,14,153,3,1,5070,215514001,68608,1203,6,-1,人物装备,0,0,0,1
141153380,八阶伏羲护腿,143153390,6,14,153,3,1,7080,215514001,68608,1203,6,-1,人物装备,0,0,0,1
141153390,九阶伏羲护腿,143153400,6,14,153,3,1,9090,215514001,68608,1203,6,-1,人物装备,0,0,0,1
141153400,十阶伏羲护腿,142153400,6,14,153,3,1,11100,215514001,68608,1203,6,-1,人物装备,0,0,0,1
141153410,十一阶紫山护腿,141153410,6,14,153,1,1,13110,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153420,十二阶紫山护腿,141153420,6,14,153,1,1,15120,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153510,十一阶诛仙护腿,141153510,6,14,153,2,1,13110,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153520,十二阶诛仙护腿,141153520,6,14,153,2,1,15120,215514001,68608,1201,6,-1,人物装备,0,0,0,1
141153610,十一阶伏羲护腿,141153610,6,14,153,3,1,13110,215514001,68608,1201,6,-1,人物装备,0,0,0,1
