id,role_name,role_type,scriptid,body_animation,body_model,body_chartlet,scale,weapon_model,weapon_chartlet,motiongroup_type,aigroup_type,toilet,unmatched,collider,head,color
229408,傀儡神机,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
229409,精英·虚魂怪,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
229410,虚空母神,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
229411,精英·异术师,CT_Monster,80024,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
229412,异界之主,CT_Boss,9990009,9990009,,9990009,10000,,,MGT_Single,AGT_Easy,0,0,1,9990009,6ec7cf
300001,翼蛇,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
300002,穷奇傀儡,CT_Monster,80021,9980021,,9980021,10000,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b8
300003,相柳方,CT_Boss,9990013,9990013,,9990013,10000,,,MGT_Single,AGT_Easy,0,0,1,9990013,6ec7cf
300004,冬七,CT_Boss,300004,warrior,body_3,warrior,10000,1_3,warrior_a_1,MGT_Single,AGT_Easy,0,0,1,warrior,df0000
300005,乌霄真身,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
300006,万物使者,CT_Monster,80012,9980022_1,,9980022_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
300007,人鱼药师,CT_Monster,80009,9980009,,9980009,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009,82b4b8
300008,牛头樵夫,CT_Monster,80013,9980013,,9980013,10000,,,MGT_Single,AGT_Easy,0,0,1,9980013,82b4b8
300009,鲛人工匠,CT_Monster,80011,9980011,,9980011,10000,,,MGT_Single,AGT_Easy,0,0,1,9980011,82b4b8
300010,白狼,CT_Monster,80014,9980014,,9980014,10000,,,MGT_Single,AGT_Easy,0,0,1,9980014,82b4b8
300011,火凤,CT_Monster,80008,9980008,,9980008,10000,,,MGT_Single,AGT_Easy,0,0,1,9980008,82b4b8
300012,灵鼠,CT_Monster,80001,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
300013,真·翼蛇,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
300014,逃跑怪,CT_Monster,80001,9980001,,9980001,10000,,,MGT_Single,AGT_Easy,0,0,1,9980001,82b4b8
300015,机关兽,CT_Monster,300015,9980021,,9980021,10001,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b9
301000,纪宁,CT_Summom,9000021,9000021,,9000021,10000,,,MGT_Single,AGT_Easy,0,0,1,9000021,82b4b8
301001,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301002,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301003,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301004,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301005,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301006,道铠灵神,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
301007,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301008,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301009,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301010,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301011,翼蛇大妖,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
301012,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301013,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301014,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301015,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301016,黑毛傀儡,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
301017,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301018,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301019,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301020,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301021,黄毛大熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
301100,纪宁,CT_Summom,9000021,9000021,,9000021,10000,,,MGT_Single,AGT_Easy,0,0,1,9000021,82b4b8
301101,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301102,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301103,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301104,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301105,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301106,道铠灵神,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
301107,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301108,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301109,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301110,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301111,翼蛇大妖,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
301112,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301113,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301114,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301115,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301116,黑毛傀儡,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
301117,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301118,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301119,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301120,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301121,黄毛大熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
301200,纪宁,CT_Summom,9000021,9000021,,9000021,10000,,,MGT_Single,AGT_Easy,0,0,1,9000021,82b4b8
301201,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301202,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301203,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301204,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301205,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301206,道铠灵神,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
301207,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301208,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301209,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301210,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301211,翼蛇大妖,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
301212,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301213,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301214,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301215,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301216,黑毛傀儡,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
301217,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301218,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301219,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301220,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301221,黄毛大熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
301300,纪宁,CT_Summom,9000021,9000021,,9000021,10000,,,MGT_Single,AGT_Easy,0,0,1,9000021,82b4b8
301301,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301302,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301303,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301304,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301305,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301306,道铠灵神,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
301307,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301308,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301309,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301310,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301311,翼蛇大妖,CT_Boss,9990008,9990008,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008,6ec7cf
301312,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301313,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301314,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301315,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301316,黑毛傀儡,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
301317,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301318,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301319,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301320,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301321,黄毛大熊,CT_Boss,9990001,9990001,,9990001,10000,,,MGT_Single,AGT_Easy,0,0,1,9990001,6ec7cf
301401,铠甲兵将,CT_Monster,80002,9980002,,9980002,10000,,,MGT_Single,AGT_Easy,0,0,1,9980002,82b4b8
301402,傀儡人鱼,CT_Monster,80009,9980009_1,,9980009_1,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009_1,82b4b8
301403,道铠灵神,CT_Boss,9990004,9990004,,9990004,10000,,,MGT_Single,AGT_Easy,0,0,1,9990004,6ec7cf
302001,大夏修士,CT_Monster,80015,9980015,,9980015,10000,,,MGT_Single,AGT_Easy,0,0,1,9980015,82b4b8
302002,大夏女修,CT_Monster,80016,9980016,,9980016,10000,,,MGT_Single,AGT_Easy,0,0,1,9980016,82b4b8
302003,三界妖修,CT_Monster,80007,9980007,,9980007,10000,,,MGT_Single,AGT_Easy,0,0,1,9980007,82b4b8
302004,应龙内卫,CT_Monster,80004,9980004,,9980004,10000,,,MGT_Single,AGT_Easy,0,0,1,9980004,82b4b8
302005,三界邪修,CT_Monster,80024,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
302101,大夏修士,CT_Monster,80015,9980015,,9980015,10000,,,MGT_Single,AGT_Easy,0,0,1,9980015,82b4b8
302102,大夏女修,CT_Monster,80016,9980016,,9980016,10000,,,MGT_Single,AGT_Easy,0,0,1,9980016,82b4b8
302103,三界妖修,CT_Monster,80007,9980007,,9980007,10000,,,MGT_Single,AGT_Easy,0,0,1,9980007,82b4b8
302104,应龙内卫,CT_Monster,80004,9980004,,9980004,10000,,,MGT_Single,AGT_Easy,0,0,1,9980004,82b4b8
302105,三界邪修,CT_Monster,80024,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
302201,大夏修士,CT_Monster,80015,9980015,,9980015,10000,,,MGT_Single,AGT_Easy,0,0,1,9980015,82b4b8
302202,大夏女修,CT_Monster,80016,9980016,,9980016,10000,,,MGT_Single,AGT_Easy,0,0,1,9980016,82b4b8
302203,三界邪修,CT_Monster,80007,9980007,,9980007,10000,,,MGT_Single,AGT_Easy,0,0,1,9980007,82b4b8
302204,应龙内卫,CT_Monster,80004,9980004,,9980004,10000,,,MGT_Single,AGT_Easy,0,0,1,9980004,82b4b8
302205,应龙道兵,CT_Monster,80024,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
302301,大夏修士,CT_Monster,80015,9980015,,9980015,10000,,,MGT_Single,AGT_Easy,0,0,1,9980015,82b4b8
302302,大夏女修,CT_Monster,80016,9980016,,9980016,10000,,,MGT_Single,AGT_Easy,0,0,1,9980016,82b4b8
302303,三界邪修,CT_Monster,80007,9980007,,9980007,10000,,,MGT_Single,AGT_Easy,0,0,1,9980007,82b4b8
302304,应龙内卫,CT_Monster,80004,9980004,,9980004,10000,,,MGT_Single,AGT_Easy,0,0,1,9980004,82b4b8
302305,应龙道兵,CT_Monster,80024,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
302401,大夏修士,CT_Monster,80015,9980015,,9980015,10000,,,MGT_Single,AGT_Easy,0,0,1,9980015,82b4b8
302402,大夏女修,CT_Monster,80016,9980016,,9980016,10000,,,MGT_Single,AGT_Easy,0,0,1,9980016,82b4b8
302403,三界妖修,CT_Monster,80007,9980007,,9980007,10000,,,MGT_Single,AGT_Easy,0,0,1,9980007,82b4b8
302404,应龙内卫,CT_Monster,80004,9980004,,9980004,10000,,,MGT_Single,AGT_Easy,0,0,1,9980004,82b4b8
302405,三界邪修,CT_Monster,80024,9980024,,9980024,10000,,,MGT_Single,AGT_Easy,0,0,1,9980024,82b4b8
303001,弯角异族,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
303002,弯角将军,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
303003,虚空孽魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
303004,虚空邪神,CT_Boss,9990011,9990011,,9990011,10000,,,MGT_Single,AGT_Easy,0,0,1,9990011,6ec7cf
303005,域外妖傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
303006,域外妖魔,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
303007,星海鲛人,CT_Monster,80009,9980009,,9980009,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009,82b4b8
303008,弯角母皇,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
303009,秋叶,CT_Summom,9970005,9970005,,9970005,10000,,,MGT_Single,AGT_Easy,0,0,1,9970005,82b4b8
303010,白水泽,CT_Summom,9970001,9970001,,9970001,10000,,,MGT_Single,AGT_Easy,0,0,1,9970001,82b4b8
303011,空青蛇,CT_Summom,9970003,9970003,,9970003,10000,,,MGT_Single,AGT_Easy,0,0,1,9970003,82b4b8
303012,红雪天神,CT_Summom,9970002,9970002,,9970002,10000,,,MGT_Single,AGT_Easy,0,0,1,9970002,82b4b8
303101,弯角异族,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
303102,弯角将军,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
303103,虚空孽魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
303104,虚空邪神,CT_Boss,9990011,9990011,,9990011,10000,,,MGT_Single,AGT_Easy,0,0,1,9990011,6ec7cf
303105,域外妖傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
303106,域外妖魔,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
303107,星海鲛人,CT_Monster,80009,9980009,,9980009,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009,82b4b8
303108,弯角母皇,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
303109,秋叶,CT_Summom,9970005,9970005,,9970005,10000,,,MGT_Single,AGT_Easy,0,0,1,9970005,82b4b8
303110,白水泽,CT_Summom,9970001,9970001,,9970001,10000,,,MGT_Single,AGT_Easy,0,0,1,9970001,82b4b8
303111,空青蛇,CT_Summom,9970003,9970003,,9970003,10000,,,MGT_Single,AGT_Easy,0,0,1,9970003,82b4b8
303112,红雪天神,CT_Summom,9970002,9970002,,9970002,10000,,,MGT_Single,AGT_Easy,0,0,1,9970002,82b4b8
303201,弯角异族,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
303202,弯角将军,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
303203,虚空孽魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
303204,虚空邪神,CT_Boss,9990011,9990011,,9990011,10000,,,MGT_Single,AGT_Easy,0,0,1,9990011,6ec7cf
303205,域外妖傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
303206,域外妖魔,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
303207,星海鲛人,CT_Monster,80009,9980009,,9980009,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009,82b4b8
303208,弯角母皇,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
303209,秋叶,CT_Summom,9970005,9970005,,9970005,10000,,,MGT_Single,AGT_Easy,0,0,1,9970005,82b4b8
303210,白水泽,CT_Summom,9970001,9970001,,9970001,10000,,,MGT_Single,AGT_Easy,0,0,1,9970001,82b4b8
303211,空青蛇,CT_Summom,9970003,9970003,,9970003,10000,,,MGT_Single,AGT_Easy,0,0,1,9970003,82b4b8
303212,红雪天神,CT_Summom,9970002,9970002,,9970002,10000,,,MGT_Single,AGT_Easy,0,0,1,9970002,82b4b8
303301,弯角异族,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
303302,弯角将军,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
303303,虚空孽魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
303304,虚空邪神,CT_Boss,9990011,9990011,,9990011,10000,,,MGT_Single,AGT_Easy,0,0,1,9990011,6ec7cf
303305,域外妖傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
303306,域外妖魔,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
303307,星海鲛人,CT_Monster,80009,9980009,,9980009,10000,,,MGT_Single,AGT_Easy,0,0,1,9980009,82b4b8
303308,弯角母皇,CT_Boss,9990014,9990014,,9990014,10000,,,MGT_Single,AGT_Easy,0,0,1,9990014,6ec7cf
303309,秋叶,CT_Summom,9970005,9970005,,9970005,10000,,,MGT_Single,AGT_Easy,0,0,1,9970005,82b4b8
303310,白水泽,CT_Summom,9970001,9970001,,9970001,10000,,,MGT_Single,AGT_Easy,0,0,1,9970001,82b4b8
303311,空青蛇,CT_Summom,9970003,9970003,,9970003,10000,,,MGT_Single,AGT_Easy,0,0,1,9970003,82b4b8
303312,红雪天神,CT_Summom,9970002,9970002,,9970002,10000,,,MGT_Single,AGT_Easy,0,0,1,9970002,82b4b8
303401,弯角异族,CT_Monster,80018,9980018,,9980018,10000,,,MGT_Single,AGT_Easy,0,0,1,9980018,82b4b8
303402,弯角将军,CT_Boss,9990015,9990015,,9990015,10000,,,MGT_Single,AGT_Easy,0,0,1,9990015,6ec7cf
303403,虚空孽魔,CT_Monster,80017,9980017,,9980017,10000,,,MGT_Single,AGT_Easy,0,0,1,9980017,82b4b8
303404,虚空邪神,CT_Boss,9990011,9990011,,9990011,10000,,,MGT_Single,AGT_Easy,0,0,1,9990011,6ec7cf
303405,域外妖傀,CT_Monster,80022,9980022,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022,82b4b8
303406,域外妖魔,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
303409,秋叶,CT_Summom,9970005,9970005,,9970005,10000,,,MGT_Single,AGT_Easy,0,0,1,9970005,82b4b8
303410,白水泽,CT_Summom,9970001,9970001,,9970001,10000,,,MGT_Single,AGT_Easy,0,0,1,9970001,82b4b8
303411,空青蛇,CT_Summom,9970003,9970003,,9970003,10000,,,MGT_Single,AGT_Easy,0,0,1,9970003,82b4b8
304001,巴蛇,CT_Boss,9990008_1,9990008_1,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008_1,6ec7cf
304002,赤蛇,CT_Monster,80020,9980020,,9980020,10000,,,MGT_Single,AGT_Easy,0,0,1,9980020,82b4b8
304003,巴蛇,CT_Boss,9990008_1,9990008_1,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008_1,6ec7cf
304004,万魔古猿,CT_Monster,80006,9980006,,9980006,10000,,,MGT_Single,AGT_Easy,0,0,1,9980006,82b4b8
304005,朱厌大妖,CT_Boss,9990005,9990005,,9990005,10000,,,MGT_Single,AGT_Easy,0,0,1,9990005,6ec7cf
304006,翼仙傀儡,CT_Monster,80021,9980021,,9980021,10000,,,MGT_Single,AGT_Easy,0,0,1,9980021,82b4b8
304007,九头神魔,CT_Boss,9990013,9990013,,9990013,10000,,,MGT_Single,AGT_Easy,0,0,1,9990013,6ec7cf
304008,青铜魔卫,CT_Monster,80012,9980012,,9980012,10000,,,MGT_Single,AGT_Easy,0,0,1,9980012,82b4b8
304009,魔将布察思,CT_Boss,9990012,9990012,,9990012,10000,,,MGT_Single,AGT_Easy,0,0,1,9990012,6ec7cf
304010,血云傀儡,CT_Monster,80022,9980022_1,,9980022,10000,,,MGT_Single,AGT_Easy,0,0,1,9980022_1,82b4b8
304011,道祖傀儡,CT_Boss,9990010,9990010,,9990010,10000,,,MGT_Single,AGT_Easy,0,0,1,9990010,6ec7cf
304101,巴蛇,CT_Boss,9990008_1,9990008_1,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008_1,6ec7cf
304102,赤蛇,CT_Monster,80020,9980020,,9980020,10000,,,MGT_Single,AGT_Easy,0,0,1,9980020,82b4b8
304103,巴蛇,CT_Boss,9990008_1,9990008_1,,9990008,10000,,,MGT_Single,AGT_Easy,0,0,1,9990008_1,6ec7cf
