id,monsterid,name,monster_type,level,hp,mp,minattack,maxattack,mindef,maxdef,hitrate,dodgerate,crit,critresistrate,luckyValue,damageadd,damageless,hurtless,finnaldamageladd,skillid,attacktype,followditance,movedistance,relivetime,attackcd,blood,resistbuff,dietimes,share,effect,autorecoverhp,levelup,speed
168,301007,铠甲兵将,1,27,2715,0,170,170,120,120,125,55,45,45,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
169,301008,傀儡人鱼,1,27,2715,0,180,180,130,130,130,60,50,50,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
170,301009,铠甲兵将,1,28,4073,0,190,190,140,140,135,65,55,55,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
171,301010,傀儡人鱼,1,28,4073,0,200,200,150,150,140,70,60,60,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
172,301011,翼蛇大妖,2,35,28368,0,450,450,200,200,145,75,65,65,0,0,0,0,500,1,0,9999,9999,0,4000,2,1,0,0,,0,0,3
173,301012,铠甲兵将,1,29,3529,0,205,205,160,160,150,80,70,70,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
174,301013,傀儡人鱼,1,29,3529,0,210,210,170,170,155,85,75,75,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
175,301014,铠甲兵将,1,30,5295,0,215,215,180,180,160,90,80,80,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
176,301015,傀儡人鱼,1,30,5295,0,220,220,190,190,165,95,85,85,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
177,301016,黑毛傀儡,2,40,32960,0,550,550,250,250,170,100,90,90,0,0,0,0,500,1,0,9999,9999,0,4000,3,1,0,0,,0,0,3
178,301017,铠甲兵将,1,31,4588,0,230,230,200,200,175,105,95,95,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
179,301018,傀儡人鱼,1,31,4588,0,235,235,210,210,180,110,100,100,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
180,301019,铠甲兵将,1,32,6883,0,240,240,220,220,185,115,105,105,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
181,301020,傀儡人鱼,1,32,6883,0,250,250,230,230,190,120,110,110,0,0,0,0,200,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
182,301021,黄毛大熊,2,45,40000,0,700,700,300,300,195,125,115,115,0,0,0,0,500,1,0,9999,9999,0,4000,4,1,0,0,,0,0,3
183,301100,纪宁,4,1,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,,0,0,3
184,301101,铠甲兵将,1,35,15650,0,329,329,235,235,313,94,63,63,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
185,301102,傀儡人鱼,1,35,7725,0,394,394,282,282,329,110,78,78,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
186,301103,铠甲兵将,1,36,11590,0,432,432,310,310,344,125,94,94,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
187,301104,傀儡人鱼,1,36,11590,0,473,473,338,338,360,141,110,110,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
188,301106,道铠灵神,2,40,54086,0,1096,1096,470,470,376,157,125,125,0,0,0,0,600,1,0,9999,9999,0,4000,3,1,0,0,,0,0,3
189,301107,铠甲兵将,1,37,8498,0,532,532,376,376,391,172,141,141,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
190,301108,傀儡人鱼,1,37,8498,0,563,563,407,407,407,188,157,157,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
191,301109,铠甲兵将,1,38,12748,0,595,595,438,438,423,203,172,172,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
192,301110,傀儡人鱼,1,38,12748,0,626,626,470,470,438,219,188,188,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
193,301111,翼蛇大妖,2,45,88792,0,1409,1409,626,626,454,235,203,203,0,0,0,0,600,1,0,9999,9999,0,4000,3,1,0,0,,0,0,3
194,301112,铠甲兵将,1,39,11046,0,642,642,501,501,470,250,219,219,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
195,301113,傀儡人鱼,1,39,11046,0,657,657,532,532,485,266,235,235,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
196,301114,铠甲兵将,1,40,16573,0,673,673,563,563,501,282,250,250,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
197,301115,傀儡人鱼,1,40,16573,0,689,689,595,595,516,297,266,266,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
198,301116,黑毛傀儡,2,50,103165,0,1722,1722,783,783,532,313,282,282,0,0,0,0,600,1,0,9999,9999,0,4000,4,1,0,0,,0,0,3
199,301117,铠甲兵将,1,41,14360,0,720,720,626,626,548,329,297,297,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
200,301118,傀儡人鱼,1,41,14360,0,736,736,657,657,563,344,313,313,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
201,301119,铠甲兵将,1,42,21544,0,751,751,689,689,579,360,329,329,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
202,301120,傀儡人鱼,1,42,21544,0,783,783,720,720,595,376,344,344,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
203,301121,黄毛大熊,2,55,125200,0,2191,2191,939,939,610,391,360,360,0,0,0,0,600,1,0,9999,9999,0,4000,5,1,0,0,,0,0,3
204,301200,纪宁,4,1,189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,,0,0,3
205,301201,铠甲兵将,1,45,38850,0,816,816,583,583,777,233,155,155,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
206,301202,傀儡人鱼,1,45,19176,0,979,979,699,699,816,272,194,194,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
207,301203,铠甲兵将,1,46,28772,0,1072,1072,769,769,855,311,233,233,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
208,301204,傀儡人鱼,1,46,28772,0,1173,1173,839,839,894,350,272,272,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
209,301206,道铠灵神,2,50,134266,0,2720,2720,1166,1166,932,389,311,311,0,0,0,0,800,1,0,9999,9999,0,4000,4,1,0,0,,0,0,3
210,301207,铠甲兵将,1,47,21096,0,1321,1321,932,932,971,427,350,350,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
211,301208,傀儡人鱼,1,47,21096,0,1399,1399,1010,1010,1010,466,389,389,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
212,301209,铠甲兵将,1,48,31647,0,1476,1476,1088,1088,1049,505,427,427,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
213,301210,傀儡人鱼,1,48,31647,0,1554,1554,1166,1166,1088,544,466,466,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
214,301211,翼蛇大妖,2,55,220419,0,3497,3497,1554,1554,1127,583,505,505,0,0,0,0,800,1,0,9999,9999,0,4000,4,1,0,0,,0,0,3
215,301212,铠甲兵将,1,49,27420,0,1593,1593,1243,1243,1166,622,544,544,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
216,301213,傀儡人鱼,1,49,27420,0,1632,1632,1321,1321,1204,660,583,583,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
217,301214,铠甲兵将,1,50,41142,0,1671,1671,1399,1399,1243,699,622,622,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
218,301215,傀儡人鱼,1,50,41142,0,1709,1709,1476,1476,1282,738,660,660,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
219,301216,黑毛傀儡,2,60,256099,0,4274,4274,1943,1943,1321,777,699,699,0,0,0,0,800,1,0,9999,9999,0,4000,5,1,0,0,,0,0,3
220,301217,铠甲兵将,1,51,35649,0,1787,1787,1554,1554,1360,816,738,738,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
221,301218,傀儡人鱼,1,51,35649,0,1826,1826,1632,1632,1399,855,777,777,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
222,301219,铠甲兵将,1,52,53481,0,1865,1865,1709,1709,1437,894,816,816,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
223,301220,傀儡人鱼,1,52,53481,0,1943,1943,1787,1787,1476,932,855,855,0,0,0,0,400,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
224,301221,黄毛大熊,2,65,310800,0,5439,5439,2331,2331,1515,971,894,894,0,0,0,0,800,1,0,9999,9999,0,4000,5,1,0,0,,0,0,3
225,301300,纪宁,4,1,453600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,,0,0,3
226,301301,铠甲兵将,1,55,59500,0,1250,1250,893,893,1190,357,238,238,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
227,301302,傀儡人鱼,1,55,29369,0,1499,1499,1071,1071,1250,417,298,298,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
228,301303,铠甲兵将,1,56,44066,0,1642,1642,1178,1178,1309,476,357,357,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
229,301304,傀儡人鱼,1,56,44066,0,1797,1797,1285,1285,1369,536,417,417,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
230,301306,道铠灵神,2,60,205632,0,4165,4165,1785,1785,1428,595,476,476,0,0,0,0,1000,1,0,9999,9999,0,4000,5,1,0,0,,0,0,3
231,301307,铠甲兵将,1,57,32309,0,2023,2023,1428,1428,1488,655,536,536,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
232,301308,傀儡人鱼,1,57,32309,0,2142,2142,1547,1547,1547,714,595,595,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
233,301309,铠甲兵将,1,58,48469,0,2261,2261,1666,1666,1607,774,655,655,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
234,301310,傀儡人鱼,1,58,48469,0,2380,2380,1785,1785,1666,833,714,714,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
235,301311,翼蛇大妖,2,65,337579,0,5355,5355,2380,2380,1726,893,774,774,0,0,0,0,1000,1,0,9999,9999,0,4000,5,1,0,0,,0,0,3
236,301312,铠甲兵将,1,59,41995,0,2440,2440,1904,1904,1785,952,833,833,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
237,301313,傀儡人鱼,1,59,41995,0,2499,2499,2023,2023,1845,1012,893,893,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
238,301314,铠甲兵将,1,60,63011,0,2559,2559,2142,2142,1904,1071,952,952,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
239,301315,傀儡人鱼,1,60,63011,0,2618,2618,2261,2261,1964,1131,1012,1012,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
240,301316,黑毛傀儡,2,70,392224,0,6545,6545,2975,2975,2023,1190,1071,1071,0,0,0,0,1000,1,0,9999,9999,0,4000,5,1,0,0,,0,0,3
241,301317,铠甲兵将,1,61,54597,0,2737,2737,2380,2380,2083,1250,1131,1131,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
242,301318,傀儡人鱼,1,61,54597,0,2797,2797,2499,2499,2142,1309,1190,1190,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
243,301319,铠甲兵将,1,62,81908,0,2856,2856,2618,2618,2202,1369,1250,1250,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
244,301320,傀儡人鱼,1,62,81908,0,2975,2975,2737,2737,2261,1428,1309,1309,0,0,0,0,500,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
245,301321,黄毛大熊,2,75,476000,0,8330,8330,3570,3570,2321,1488,1369,1369,0,0,0,0,1000,1,0,9999,9999,0,4000,5,1,0,0,,0,0,3
246,301401,铠甲兵将,1,25,5000,0,105,105,75,75,100,30,20,20,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
247,301402,傀儡人鱼,1,25,2468,0,126,126,90,90,105,35,25,25,0,0,0,0,300,1,0,9999,9999,0,4000,-1,0,0,0,,0,0,3
248,301403,道铠灵神,2,30,17280,0,350,350,150,150,120,50,40,40,0,0,0,0,600,1,0,9999,9999,0,4000,2,1,0,0,,0,0,3
249,302401,大夏修士,1,31,3086,0,600,600,196,196,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
250,302402,大夏女修,1,32,3703,0,600,600,215,215,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
251,302403,三界妖修,1,33,4443,0,600,600,236,236,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
252,302404,应龙内卫,1,34,5331,0,600,600,259,259,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
253,302405,三界邪修,1,35,6396,0,600,600,285,285,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
254,302001,大夏修士,1,31,3086,0,600,600,196,196,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
255,302002,大夏女修,1,32,3703,0,600,600,215,215,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
256,302003,三界妖修,1,33,4443,0,600,600,236,236,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
257,302004,应龙内卫,1,34,5331,0,600,600,259,259,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
258,302005,三界邪修,1,35,6396,0,600,600,285,285,150,50,50,50,0,0,0,0,250,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
259,302101,大夏修士,1,36,9104,0,1770,1770,578,578,443,148,148,148,0,0,0,0,400,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
260,302102,大夏女修,1,37,10924,0,1770,1770,634,634,443,148,148,148,0,0,0,0,400,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
261,302103,三界妖修,1,38,13107,0,1770,1770,696,696,443,148,148,148,0,0,0,0,400,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
262,302104,应龙内卫,1,39,15726,0,1770,1770,764,764,443,148,148,148,0,0,0,0,400,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
263,302105,三界邪修,1,40,18868,0,1770,1770,841,841,443,148,148,148,0,0,0,0,400,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
264,302201,大夏修士,1,41,16078,0,3126,3126,1021,1021,782,261,261,261,0,0,0,0,500,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
265,302202,大夏女修,1,42,19293,0,3126,3126,1120,1120,782,261,261,261,0,0,0,0,500,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
266,302203,三界妖修,1,43,23148,0,3126,3126,1230,1230,782,261,261,261,0,0,0,0,500,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
267,302204,应龙内卫,1,44,27775,0,3126,3126,1349,1349,782,261,261,261,0,0,0,0,500,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
268,302205,三界邪修,1,45,33323,0,3126,3126,1485,1485,782,261,261,261,0,0,0,0,500,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
269,302301,大夏修士,1,52,21602,0,4200,4200,1372,1372,1050,350,350,350,0,0,0,0,650,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
270,302302,大夏女修,1,53,25921,0,4200,4200,1505,1505,1050,350,350,350,0,0,0,0,650,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
271,302303,三界妖修,1,54,31101,0,4200,4200,1652,1652,1050,350,350,350,0,0,0,0,650,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
272,302304,应龙内卫,1,55,37317,0,4200,4200,1813,1813,1050,350,350,350,0,0,0,0,650,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
273,302305,三界邪修,1,56,44772,0,4200,4200,1995,1995,1050,350,350,350,0,0,0,0,650,1,1,9999,9999,0,4000,-1,0,0,0,,0,0,3
274,303001,弯角异族,1,45,10000,0,1150,1150,400,400,240,120,240,240,0,0,0,0,750,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
275,303002,弯角将军,2,50,50000,0,2080,2080,450,450,360,180,360,360,0,0,0,0,1500,1,1,8,0,0,4000,3,1,0,0,,0,0,3
276,303003,虚空孽魔,1,47,11000,0,1200,1200,408,408,240,120,240,240,0,0,0,0,750,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
277,303004,虚空邪神,2,55,55000,0,2160,2160,470,470,360,180,360,360,0,0,0,0,1500,1,1,8,0,0,4000,4,1,0,0,,0,0,3
278,303005,域外妖傀,1,49,12000,0,1300,1300,416,416,240,120,240,240,0,0,0,0,750,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
279,303006,域外妖魔,2,60,60000,0,2240,2240,500,500,360,180,360,360,0,0,0,0,1500,1,1,8,0,0,4000,5,1,0,0,,0,0,3
280,303007,星海鲛人,1,51,13000,0,1350,1350,424,424,240,120,240,240,0,0,0,0,750,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
281,303008,弯角母皇,2,65,70000,0,2320,2320,550,550,360,180,360,360,0,0,0,0,1500,1,1,8,0,0,4000,5,1,0,0,,0,0,3
282,303009,秋叶,4,45,10000,0,500,500,500,500,600,120,200,500,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
283,303010,白水泽,4,45,15000,0,525,525,550,550,600,120,200,500,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
284,303011,空青蛇,4,45,20000,0,550,550,600,600,600,120,200,500,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
285,303012,红雪天神,4,45,25000,0,600,600,650,650,600,120,200,500,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
286,303101,弯角异族,1,45,22300,0,2565,2565,892,892,535,268,535,535,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
287,303102,弯角将军,2,50,111500,0,4638,4638,1004,1004,803,401,803,803,0,0,0,0,0,1,1,8,0,0,4000,4,1,0,0,,0,0,3
288,303103,虚空孽魔,1,47,24530,0,2676,2676,910,910,535,268,535,535,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
289,303104,虚空邪神,2,55,122650,0,4817,4817,1048,1048,803,401,803,803,0,0,0,0,0,1,1,8,0,0,4000,4,1,0,0,,0,0,3
290,303105,域外妖傀,1,49,26760,0,2899,2899,928,928,535,268,535,535,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
291,303106,域外妖魔,2,60,133800,0,4995,4995,1115,1115,803,401,803,803,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
292,303107,星海鲛人,1,51,28990,0,3011,3011,946,946,535,268,535,535,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
293,303108,弯角母皇,2,65,156100,0,5174,5174,1227,1227,803,401,803,803,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
294,303109,秋叶,4,45,25000,0,750,750,750,750,900,180,300,750,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
295,303110,白水泽,4,45,37500,0,787,787,825,825,900,180,300,750,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
296,303111,空青蛇,4,45,50000,0,825,825,900,900,900,180,300,750,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
297,303112,红雪天神,4,45,62500,0,900,900,975,975,900,180,300,750,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
298,303201,弯角异族,1,45,34300,0,3945,3945,1372,1372,823,412,823,823,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
299,303202,弯角将军,2,50,171500,0,7134,7134,1544,1544,1235,617,1235,1235,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
300,303203,虚空孽魔,1,47,37730,0,4116,4116,1399,1399,823,412,823,823,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
301,303204,虚空邪神,2,55,188650,0,7409,7409,1612,1612,1235,617,1235,1235,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
302,303205,域外妖傀,1,49,41160,0,4459,4459,1427,1427,823,412,823,823,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
303,303206,域外妖魔,2,60,205800,0,7683,7683,1715,1715,1235,617,1235,1235,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
304,303207,星海鲛人,1,51,44590,0,4631,4631,1454,1454,823,412,823,823,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
305,303208,弯角母皇,2,65,240100,0,7958,7958,1887,1887,1235,617,1235,1235,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
306,303209,秋叶,4,45,37500,0,1125,1125,1125,1125,1350,270,450,1125,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
307,303210,白水泽,4,45,56250,0,1180,1180,1237,1237,1350,270,450,1125,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
308,303211,空青蛇,4,45,75000,0,1237,1237,1350,1350,1350,270,450,1125,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
309,303212,红雪天神,4,45,93750,0,1350,1350,1462,1462,1350,270,450,1125,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
310,303301,弯角异族,1,45,50800,0,5842,5842,2032,2032,1219,610,1219,1219,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
311,303302,弯角将军,2,50,254000,0,10566,10566,2286,2286,1829,914,1829,1829,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
312,303303,虚空孽魔,1,47,55880,0,6096,6096,2073,2073,1219,610,1219,1219,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
313,303304,虚空邪神,2,55,279400,0,10973,10973,2388,2388,1829,914,1829,1829,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
314,303305,域外妖傀,1,49,60960,0,6604,6604,2113,2113,1219,610,1219,1219,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
315,303306,域外妖魔,2,60,304800,0,11379,11379,2540,2540,1829,914,1829,1829,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
316,303307,星海鲛人,1,51,66040,0,6858,6858,2154,2154,1219,610,1219,1219,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
317,303308,弯角母皇,2,65,355600,0,11786,11786,2794,2794,1829,914,1829,1829,0,0,0,0,0,1,1,8,0,0,4000,5,1,0,0,,0,0,3
318,303309,秋叶,4,45,56250,0,1687,1687,1687,1687,2025,405,675,1687,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
319,303310,白水泽,4,45,84375,0,1770,1770,1855,1855,2025,405,675,1687,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
320,303311,空青蛇,4,45,112500,0,1855,1855,2025,2025,2025,405,675,1687,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
321,303312,红雪天神,4,45,140625,0,2025,2025,2193,2193,2025,405,675,1687,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
322,303401,弯角异族,1,45,8000,0,920,920,400,400,240,120,240,240,0,0,0,0,750,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
323,303402,弯角将军,2,50,40000,0,1664,1664,450,450,360,180,360,360,0,0,0,0,1500,1,1,8,0,0,4000,3,1,0,0,,0,0,3
324,303403,虚空孽魔,1,47,8800,0,960,960,408,408,240,120,240,240,0,0,0,0,750,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
325,303404,虚空邪神,2,55,44000,0,1728,1728,470,470,360,180,360,360,0,0,0,0,1500,1,1,8,0,0,4000,4,1,0,0,,0,0,3
326,303405,域外妖傀,1,49,9600,0,1040,1040,416,416,240,120,240,240,0,0,0,0,750,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
327,303406,域外妖魔,2,60,48000,0,1792,1792,500,500,360,180,360,360,0,0,0,0,1500,1,1,8,0,0,4000,5,1,0,0,,0,0,3
328,303409,秋叶,4,45,10000,0,500,500,500,500,600,120,200,500,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
329,303410,白水泽,4,45,15000,0,525,525,550,550,600,120,200,500,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
330,303411,空青蛇,4,45,20000,0,550,550,600,600,600,120,200,500,0,0,0,0,0,1,1,0,0,0,4000,-1,0,0,0,,0,0,3
331,304002,赤蛇,1,49,8712,0,2619,2619,1198,1198,504,191,152,386,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
332,304003,巴蛇,2,49,87120,0,3330,3330,1198,1198,504,191,152,386,0,0,0,0,0,1,1,8,0,0,4000,1,1,0,0,,0,0,3
333,304004,万魔古猿,1,49,9583,0,2833,2833,1198,1198,504,191,152,386,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
334,304005,朱厌大妖,2,49,95832,0,3685,3685,1198,1198,504,191,152,386,0,0,0,0,0,1,1,8,0,0,4000,1,1,0,0,,0,0,3
335,304006,翼仙傀儡,1,49,10454,0,3046,3046,1198,1198,504,191,152,386,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
336,304007,九头神魔,2,49,104544,0,4040,4040,1198,1198,504,191,152,386,0,0,0,0,0,1,1,8,0,0,4000,1,1,0,0,,0,0,3
337,304008,青铜魔卫,1,49,11325,0,3259,3259,1198,1198,504,191,152,386,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
338,304009,魔将布察思,2,49,113256,0,4396,4396,1198,1198,504,191,152,386,0,0,0,0,0,1,1,8,0,0,4000,1,1,0,0,,0,0,3
339,304010,血云傀儡,1,49,12196,0,3472,3472,1198,1198,504,191,152,386,0,0,0,0,0,1,1,6,0,0,4000,-1,0,0,0,,0,0,3
